ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,motivo_na,renda_na,Quartos_Banheiros,faixa_idade,Renda_anual_imputada
1344,Estudos,Ensino Fundamental,São Bernardo,24367.0,Espanhol,2,23,2008,1,1,False,False,1Q_1B,2000s,24367.0
1345,Estudos,Graduação,São Paulo,33249.0,Espanhol,1,10,2001,2,2,False,False,2Q_2B,2000s,33249.0
1346,Estudos,Ensino Médio,São Paulo,26887.0,Espanhol,2,10,1985,1,1,False,False,1Q_1B,1980s,26887.0
1347,Trabalho,Doutorado,São Paulo,50150.0,Ingles,3,34,2009,3,3,False,False,3Q_3B,2000s,50150.0
1348,Estudos,Graduação,Rio Branco,60765.025,Ingles,3,24,2002,5,4,False,True,4Q_5B,2000s,60765.025
1349,Estudos,Doutorado,São Paulo,85696.0,Ingles,3,11,1988,4,6,False,False,6Q_4B,1980s,85696.0
1350,Trabalho,Doutorado,Campinas,76542.0,Ingles,3,25,1982,5,6,False,False,6Q_5B,1980s,76542.0
1351,Estudos,Graduação,São Paulo,70515.0,Ingles,3,3,2019,4,5,False,False,5Q_4B,2010s,70515.0
1352,Trabalho,Graduação,São Paulo,18227.0,Espanhol,2,10,2013,1,1,True,False,1Q_1B,2010s,18227.0
1353,Trabalho,Graduação,São Bernardo,67466.225,Ingles,4,22,1991,4,5,False,True,5Q_4B,1990s,67466.225
1354,Estudos,Graduação,São Paulo,69109.0,Ingles,4,20,2008,4,5,False,False,5Q_4B,2000s,69109.0
1355,Viagem,Graduação,Campinas,69627.0,Espanhol e Ingles,5,16,1988,4,5,False,False,5Q_4B,1980s,69627.0
1356,Estudos,Graduação,Campinas,38136.0,Espanhol,3,11,2004,3,2,False,False,2Q_3B,2000s,38136.0
1357,Trabalho,Doutorado,São Paulo,62159.0,Mandarim,5,90,1972,4,4,False,False,4Q_4B,<1980,62159.0
1358,Viagem,Graduação,São Paulo,80695.0,Ingles,4,17,1989,5,6,False,False,6Q_5B,1980s,80695.0
1359,Trabalho,Mestrado,São Paulo,35931.419117647056,Espanhol,3,9,1997,2,2,False,True,2Q_2B,1990s,35931.419117647056
1360,Viagem,Graduação,Campinas,58554.0,Espanhol,2,7,1994,5,4,False,False,4Q_5B,1990s,58554.0
1361,Estudos,Ensino Fundamental,São Paulo,17256.0,Espanhol,5,7,2018,1,1,False,False,1Q_1B,2010s,17256.0
1362,Viagem,Graduação,São Paulo,53034.0,Ingles,3,18,2000,3,4,True,False,4Q_3B,2000s,53034.0
1363,Estudos,Ensino Médio,São Paulo,52203.0,Ingles,4,1,1976,3,4,False,False,4Q_3B,<1980,52203.0
1364,Estudos,Ensino Médio,São Bernardo,59601.0,Ingles,3,12,2003,4,4,False,False,4Q_4B,2000s,59601.0
1365,Trabalho,Mestrado,São Paulo,75154.0,Mandarim,2,89,1984,5,6,True,False,6Q_5B,1980s,75154.0
1366,Estudos,Graduação,São Bernardo,48080.93700787402,Espanhol e Ingles,2,34,2002,3,3,False,True,3Q_3B,2000s,48080.93700787402
1367,Viagem,Graduação,Campinas,37971.0,Espanhol e Ingles,4,38,1999,3,2,False,False,2Q_3B,1990s,37971.0
1368,Trabalho,Mestrado,São Paulo,41335.0,Espanhol,3,10,1994,2,3,False,False,3Q_2B,1990s,41335.0
1369,Viagem,Graduação,São Paulo,67267.0,Ingles,1,21,1984,4,5,False,False,5Q_4B,1980s,67267.0
1370,Estudos,Graduação,Taubaté,57338.0,Espanhol,1,7,2001,4,4,False,False,4Q_4B,2000s,57338.0
1371,Estudos,Ensino Médio,São Paulo,48080.93700787402,Ingles,5,22,1986,3,3,False,True,3Q_3B,1980s,48080.93700787402
1372,Viagem,Mestrado,Campinas,35791.0,Espanhol,1,6,1991,2,2,False,False,2Q_2B,1990s,35791.0
1373,Estudos,Doutorado,São Paulo,48080.93700787402,Ingles,3,5,1986,3,3,False,True,3Q_3B,1980s,48080.93700787402
1374,Trabalho,Doutorado,São Paulo,56242.0,Ingles,3,39,1995,3,4,True,False,4Q_3B,1990s,56242.0
1375,Viagem,Graduação,Campinas,48904.0,Espanhol,1,11,1986,3,3,False,False,3Q_3B,1980s,48904.0
1376,Estudos,Graduação,São Paulo,56243.0,Ingles,4,7,2001,3,4,False,False,4Q_3B,2000s,56243.0
1377,Viagem,Graduação,São Paulo,21355.0,Espanhol,1,9,2011,1,1,False,False,1Q_1B,2010s,21355.0
1378,Trabalho,Mestrado,São Paulo,55629.56934306569,Ingles,4,35,1997,3,4,True,True,4Q_3B,1990s,55629.56934306569
1379,Trabalho,Mestrado,São Paulo,52247.25135379061,Ingles,3,26,1996,3,1,False,False,1Q_3B,1990s,52247.25135379061
1380,Trabalho,Mestrado,São Paulo,46390.0,Espanhol e Ingles,3,2,1981,3,3,False,False,3Q_3B,1980s,46390.0
1381,Viagem,Ensino Médio,São Paulo,54342.0,Ingles,1,10,1982,3,4,False,False,4Q_3B,1980s,54342.0
1382,Trabalho,Graduação,Taubaté,52247.25135379061,Ingles,3,47,1984,3,1,False,False,1Q_3B,1980s,52247.25135379061
1383,Estudos,Ensino Médio,São Paulo,52247.25135379061,Ingles,2,2,1990,3,1,False,False,1Q_3B,1990s,52247.25135379061
1384,Estudos,Graduação,São Paulo,20895.0,Espanhol e Ingles,4,29,1999,1,1,False,False,1Q_1B,1990s,20895.0
1385,Viagem,Graduação,São Paulo,92344.0,Ingles,3,34,1974,5,6,False,False,6Q_5B,<1980,92344.0
1386,Trabalho,Doutorado,São Bernardo,52247.25135379061,Ingles,4,35,1998,3,1,False,False,1Q_3B,1990s,52247.25135379061
1387,Estudos,Ensino Médio,São Paulo,26907.0,Espanhol,1,18,2002,1,1,False,False,1Q_1B,2000s,26907.0
1388,Viagem,Graduação,Taubaté,44964.0,Espanhol,1,1,2006,4,3,False,False,3Q_4B,2000s,44964.0
1389,Trabalho,Graduação,São Paulo,75507.0,Ingles,1,10,2005,5,6,False,False,6Q_5B,2000s,75507.0
1390,Viagem,Mestrado,São Paulo,53761.0,Ingles,1,41,1998,3,4,True,False,4Q_3B,1990s,53761.0
1391,Viagem,Graduação,São Paulo,22682.0,Espanhol,2,15,1999,1,1,False,False,1Q_1B,1990s,22682.0
1392,Estudos,Doutorado,São Paulo,38887.0,Ingles,4,16,1998,2,2,False,False,2Q_2B,1990s,38887.0
1393,Estudos,Ensino Médio,São Paulo,41658.0,Espanhol,1,16,2001,2,3,False,False,3Q_2B,2000s,41658.0
1394,Trabalho,Doutorado,São Paulo,29791.0,Espanhol e Ingles,1,31,1998,1,1,False,False,1Q_1B,1990s,29791.0
1395,Trabalho,Mestrado,São Bernardo,67264.63636363637,Mandarim,4,90,1982,4,5,False,True,5Q_4B,1980s,67264.63636363637
1396,Estudos,Graduação,São Paulo,39996.0,Ingles,1,24,2000,2,2,False,False,2Q_2B,2000s,39996.0
1397,Viagem,Graduação,São Paulo,26759.0,Espanhol,4,1,1998,1,1,False,False,1Q_1B,1990s,26759.0
1398,Trabalho,Mestrado,São Paulo,63841.0,Espanhol,1,8,1994,4,5,False,False,5Q_4B,1990s,63841.0
1399,Estudos,Doutorado,São Bernardo,51039.0,Ingles,1,24,1995,3,3,False,False,3Q_3B,1990s,51039.0
1400,Estudos,Graduação,São Paulo,60544.0,Ingles,5,18,1987,4,4,False,False,4Q_4B,1980s,60544.0
1401,Viagem,Graduação,São Paulo,65685.0,Ingles,4,32,1998,4,5,False,False,5Q_4B,1990s,65685.0
1402,Viagem,Graduação,São Paulo,37716.0,Espanhol,2,8,1979,1,2,False,False,2Q_1B,<1980,37716.0
1403,Trabalho,Graduação,São Bernardo,35931.419117647056,Espanhol,2,3,1983,2,2,False,True,2Q_2B,1980s,35931.419117647056
1404,Trabalho,Mestrado,São Paulo,44511.0,Espanhol,5,6,1996,2,3,False,False,3Q_2B,1990s,44511.0
1405,Estudos,Doutorado,São Paulo,36947.0,Ingles,3,32,1993,2,2,False,False,2Q_2B,1990s,36947.0
1406,Trabalho,Mestrado,São Bernardo,47352.0,Mandarim,2,80,1977,3,3,False,False,3Q_3B,<1980,47352.0
1407,Trabalho,Mestrado,São Bernardo,67087.0,Ingles,2,1,1979,4,5,False,False,5Q_4B,<1980,67087.0
1408,Trabalho,Graduação,São Paulo,57045.0,Ingles,3,40,1976,3,4,False,False,4Q_3B,<1980,57045.0
1409,Trabalho,Doutorado,Campinas,36957.0,Ingles,4,1,1979,2,2,False,False,2Q_2B,<1980,36957.0
1410,Trabalho,Doutorado,São Paulo,69389.0,Ingles,4,35,2003,4,5,False,False,5Q_4B,2000s,69389.0
1411,Trabalho,Graduação,São Paulo,83185.41379310345,Ingles,2,37,1998,5,6,False,True,6Q_5B,1990s,83185.41379310345
1412,Estudos,Mestrado,São Paulo,43142.0,Espanhol,1,4,1995,2,3,True,False,3Q_2B,1990s,43142.0
1413,Estudos,Graduação,São Paulo,80589.0,Ingles,2,4,1970,4,6,False,False,6Q_4B,<1980,80589.0
1414,Estudos,Graduação,São Paulo,34412.0,Espanhol e Ingles,1,16,2016,2,2,False,False,2Q_2B,2010s,34412.0
1415,Viagem,Graduação,Campinas,57537.0,Ingles,4,14,2005,4,4,False,False,4Q_4B,2000s,57537.0
1416,Estudos,Ensino Fundamental,São Paulo,22634.0,Espanhol,2,19,1992,1,1,False,False,1Q_1B,1990s,22634.0
1417,Viagem,Graduação,São Paulo,51315.0,Espanhol,5,15,1974,3,3,False,False,3Q_3B,<1980,51315.0
1418,Estudos,Graduação,São Paulo,36026.0,Espanhol,4,16,1998,2,2,False,False,2Q_2B,1990s,36026.0
1419,Trabalho,Graduação,Campinas,24639.0,Espanhol,4,14,1999,2,1,False,False,1Q_2B,1990s,24639.0
1420,Trabalho,Doutorado,São Paulo,34578.0,Ingles,4,3,1998,2,2,False,False,2Q_2B,1990s,34578.0
1421,Estudos,Ensino Médio,São Paulo,65704.0,Ingles,2,17,1998,4,5,False,False,5Q_4B,1990s,65704.0
1422,Estudos,Graduação,São Paulo,63810.0,Ingles,1,15,1992,3,5,False,False,5Q_3B,1990s,63810.0
1423,Estudos,Doutorado,São Paulo,54222.75,Ingles,1,32,1995,3,4,False,True,4Q_3B,1990s,54222.75
1424,Estudos,Graduação,Rio Branco,22253.544502617802,Espanhol,1,4,1985,2,1,False,True,1Q_2B,1980s,22253.544502617802
1425,Viagem,Graduação,Taubaté,28164.0,Espanhol,1,7,1996,2,1,False,False,1Q_2B,1990s,28164.0
1426,Trabalho,Doutorado,São Paulo,34596.0,Ingles,5,40,2000,1,2,False,False,2Q_1B,2000s,34596.0
1427,Estudos,Doutorado,Taubaté,43269.0,Espanhol e Ingles,2,41,1998,3,3,False,False,3Q_3B,1990s,43269.0
1428,Estudos,Ensino Médio,São Paulo,38741.0,Espanhol,3,12,1984,2,2,False,False,2Q_2B,1980s,38741.0
1429,Trabalho,Graduação,Campinas,31907.0,Espanhol,4,4,1998,1,2,False,False,2Q_1B,1990s,31907.0
1430,Trabalho,Mestrado,São Paulo,27100.0,Espanhol,3,14,2009,1,1,False,False,1Q_1B,2000s,27100.0
1431,Viagem,Ensino Médio,São Paulo,31163.0,Espanhol,3,9,1999,1,2,False,False,2Q_1B,1990s,31163.0
1432,Trabalho,Graduação,São Paulo,92533.0,Ingles,4,41,2011,5,6,False,False,6Q_5B,2010s,92533.0
1433,Estudos,Graduação,São Paulo,34853.0,Espanhol,2,8,1999,2,2,False,False,2Q_2B,1990s,34853.0
1434,Viagem,Graduação,São Paulo,70844.0,Ingles,3,12,1993,4,5,False,False,5Q_4B,1990s,70844.0
1435,Estudos,Ensino Médio,São Paulo,31086.0,Espanhol,3,14,2005,1,2,False,False,2Q_1B,2000s,31086.0
1436,Estudos,Graduação,São Paulo,60765.025,Espanhol,1,12,1987,4,4,False,True,4Q_4B,1980s,60765.025
1437,Viagem,Ensino Médio,São Bernardo,20491.0,Espanhol,2,8,2012,1,1,False,False,1Q_1B,2010s,20491.0
1438,Viagem,Graduação,São Paulo,42523.0,Espanhol,2,16,1990,2,3,False,False,3Q_2B,1990s,42523.0
1439,Viagem,Graduação,São Paulo,39922.0,Espanhol e Ingles,3,18,2009,2,2,False,False,2Q_2B,2000s,39922.0
1440,Viagem,Graduação,Taubaté,33402.0,Espanhol e Ingles,2,22,1978,3,2,False,False,2Q_3B,<1980,33402.0
1441,Viagem,Mestrado,São Paulo,36408.0,Espanhol e Ingles,2,17,1975,1,2,False,False,2Q_1B,<1980,36408.0
1442,Estudos,Graduação,São Paulo,22253.544502617802,Espanhol e Ingles,3,20,2005,1,1,False,True,1Q_1B,2000s,22253.544502617802
1443,Trabalho,Mestrado,São Paulo,79934.6888888889,Espanhol,2,5,1974,5,6,False,True,6Q_5B,<1980,79934.6888888889
1444,Viagem,Graduação,Campinas,82657.0,Ingles,4,17,1972,5,6,False,False,6Q_5B,<1980,82657.0
1445,Trabalho,Graduação,São Paulo,51876.0,Ingles,3,1,1984,3,4,False,False,4Q_3B,1980s,51876.0
1446,Estudos,Ensino Médio,São Paulo,79934.6888888889,Ingles,3,8,1997,5,6,False,True,6Q_5B,1990s,79934.6888888889
1447,Trabalho,Graduação,São Bernardo,52852.0,Ingles,1,34,1983,3,4,False,False,4Q_3B,1980s,52852.0
1448,Trabalho,Doutorado,Campinas,70038.0,Espanhol e Ingles,5,4,2008,5,5,False,False,5Q_5B,2000s,70038.0
1449,Viagem,Ensino Médio,São Paulo,69401.0,Ingles,4,44,1999,4,5,False,False,5Q_4B,1990s,69401.0
1450,Trabalho,Graduação,São Paulo,46053.0,Espanhol,1,13,1998,3,3,False,False,3Q_3B,1990s,46053.0
1451,Estudos,Graduação,São Paulo,77343.0,Espanhol,1,13,1991,5,6,False,False,6Q_5B,1990s,77343.0
1452,Trabalho,Graduação,Campinas,73892.0,Ingles,2,1,1979,5,5,False,False,5Q_5B,<1980,73892.0
1453,Trabalho,Doutorado,São Paulo,40304.0,Ingles,5,11,1993,2,3,False,False,3Q_2B,1990s,40304.0
1454,Viagem,Doutorado,São Paulo,32727.0,Ingles,3,20,1991,1,2,False,False,2Q_1B,1990s,32727.0
1455,Trabalho,Graduação,Campinas,68695.0,Espanhol,3,8,1995,5,5,False,False,5Q_5B,1990s,68695.0
1456,Trabalho,Graduação,São Paulo,42974.15094339623,Espanhol,2,12,1997,2,3,False,True,3Q_2B,1990s,42974.15094339623
1457,Estudos,Graduação,São Paulo,26290.0,Espanhol,3,4,1998,1,1,False,False,1Q_1B,1990s,26290.0
1458,Estudos,Graduação,São Paulo,93790.0,Ingles,3,24,1996,5,6,False,False,6Q_5B,1990s,93790.0
1459,Viagem,Doutorado,São Paulo,35931.419117647056,Espanhol e Ingles,4,1,2000,2,2,False,True,2Q_2B,2000s,35931.419117647056
1460,Trabalho,Mestrado,São Paulo,64866.0,Ingles,4,8,1976,4,5,False,False,5Q_4B,<1980,64866.0
1461,Estudos,Graduação,São Paulo,57957.0,Espanhol,1,15,1985,3,4,False,False,4Q_3B,1980s,57957.0
1462,Trabalho,Doutorado,São Paulo,46015.0,Ingles,4,26,1981,3,3,False,False,3Q_3B,1980s,46015.0
1463,Estudos,Graduação,São Paulo,22253.544502617802,Espanhol,2,9,2004,1,1,False,True,1Q_1B,2000s,22253.544502617802
1464,Trabalho,Mestrado,Rio Branco,28072.0,Espanhol,2,7,2012,2,1,False,False,1Q_2B,2010s,28072.0
1465,Estudos,Mestrado,São Paulo,49476.0,Espanhol,1,15,1989,2,3,True,False,3Q_2B,1980s,49476.0
1466,Estudos,Graduação,Taubaté,50725.0,Espanhol,2,6,1979,4,3,False,False,3Q_4B,<1980,50725.0
1467,Estudos,Graduação,São Paulo,83844.0,Espanhol e Ingles,2,44,1978,5,6,False,False,6Q_5B,<1980,83844.0
1468,Trabalho,Doutorado,Campinas,43536.55,Mandarim,5,89,1976,2,3,False,True,3Q_2B,<1980,43536.55
1469,Trabalho,Graduação,São Bernardo,67466.225,Ingles,3,13,1996,4,5,False,True,5Q_4B,1990s,67466.225
1470,Estudos,Ensino Médio,São Paulo,23162.0,Espanhol,1,3,1996,1,1,False,False,1Q_1B,1990s,23162.0
1471,Viagem,Graduação,São Bernardo,34380.0,Espanhol,1,2,2003,2,2,False,False,2Q_2B,2000s,34380.0
1472,Estudos,Graduação,Campinas,34704.0,Espanhol,5,13,1992,2,2,False,False,2Q_2B,1990s,34704.0
1473,Trabalho,Doutorado,São Paulo,79934.6888888889,Ingles,5,20,1995,5,6,False,True,6Q_5B,1990s,79934.6888888889
1474,Estudos,Graduação,São Paulo,65148.0,Ingles,2,28,1984,4,5,False,False,5Q_4B,1980s,65148.0
1475,Estudos,Graduação,São Paulo,39898.0,Ingles,3,20,1980,2,2,False,False,2Q_2B,1980s,39898.0
1476,Trabalho,Mestrado,São Bernardo,64857.0,Ingles,3,13,1982,4,5,False,False,5Q_4B,1980s,64857.0
1477,Trabalho,Doutorado,São Bernardo,59892.0,Ingles,3,18,1996,4,4,False,False,4Q_4B,1990s,59892.0
1478,Trabalho,Mestrado,São Bernardo,41020.0,Espanhol,2,4,2013,2,3,False,False,3Q_2B,2010s,41020.0
1479,Trabalho,Doutorado,São Paulo,57072.0,Ingles,3,19,1987,3,4,False,False,4Q_3B,1980s,57072.0
1480,Estudos,Graduação,São Bernardo,60474.0,Ingles,5,14,2005,4,4,False,False,4Q_4B,2000s,60474.0
1481,Trabalho,Graduação,São Paulo,62807.0,Ingles,2,16,1986,4,4,False,False,4Q_4B,1980s,62807.0
1482,Viagem,Ensino Médio,São Paulo,19414.0,Espanhol e Ingles,2,7,2007,1,1,False,False,1Q_1B,2000s,19414.0
1483,Estudos,Graduação,São Paulo,22253.544502617802,Espanhol,4,19,2006,1,1,False,True,1Q_1B,2000s,22253.544502617802
1484,Viagem,Ensino Médio,São Paulo,75484.0,Ingles,2,44,2002,5,6,False,False,6Q_5B,2000s,75484.0
1485,Viagem,Mestrado,São Paulo,68625.31428571428,Ingles,4,28,2002,4,5,False,True,5Q_4B,2000s,68625.31428571428
1486,Trabalho,Mestrado,São Paulo,79419.0,Ingles,3,16,1996,5,6,False,False,6Q_5B,1990s,79419.0
1487,Trabalho,Doutorado,São Paulo,64014.0,Mandarim,4,92,1972,4,5,False,False,5Q_4B,<1980,64014.0
1488,Viagem,Graduação,São Paulo,76998.0,Espanhol e Ingles,2,5,1981,5,6,False,False,6Q_5B,1980s,76998.0
1489,Trabalho,Mestrado,São Paulo,49854.0,Espanhol,2,1,1998,3,3,False,False,3Q_3B,1990s,49854.0
1490,Estudos,Doutorado,São Paulo,60585.0,Ingles,4,30,1997,4,4,False,False,4Q_4B,1990s,60585.0
1491,Estudos,Doutorado,São Paulo,42873.0,Mandarim,3,97,1976,2,3,False,False,3Q_2B,<1980,42873.0
1492,Estudos,Graduação,São Paulo,87679.0,Ingles,4,15,2014,5,6,False,False,6Q_5B,2010s,87679.0
1493,Estudos,Graduação,São Paulo,57867.0,Ingles,4,38,2004,2,4,False,False,4Q_2B,2000s,57867.0
1494,Viagem,Graduação,São Paulo,35765.0,Espanhol,3,18,2016,2,2,False,False,2Q_2B,2010s,35765.0
1495,Estudos,Graduação,São Paulo,67466.225,Ingles,5,26,1985,4,5,False,True,5Q_4B,1980s,67466.225
1496,Trabalho,Graduação,São Paulo,32952.0,Espanhol,3,11,2003,2,2,False,False,2Q_2B,2000s,32952.0
1497,Estudos,Doutorado,São Paulo,53374.0,Ingles,2,18,1995,3,4,False,False,4Q_3B,1990s,53374.0
1498,Trabalho,Graduação,São Paulo,71706.0,Ingles,4,27,1985,4,5,False,False,5Q_4B,1980s,71706.0
1499,Viagem,Graduação,Campinas,68487.0,Ingles,3,1,2014,4,5,False,False,5Q_4B,2010s,68487.0
1500,Trabalho,Mestrado,São Paulo,53253.0,Ingles,4,3,2001,3,4,False,False,4Q_3B,2000s,53253.0
1501,Viagem,Ensino Médio,São Paulo,31163.0,Espanhol,3,10,1999,1,2,False,False,2Q_1B,1990s,31163.0
1502,Estudos,Graduação,São Paulo,42014.0,Espanhol,2,7,2003,1,3,False,False,3Q_1B,2000s,42014.0
1503,Viagem,Mestrado,São Paulo,54108.0,Espanhol e Ingles,4,1,1999,3,4,True,False,4Q_3B,1990s,54108.0
1504,Estudos,Doutorado,São Paulo,48080.93700787402,Espanhol e Ingles,4,10,1981,3,3,False,True,3Q_3B,1980s,48080.93700787402
1505,Estudos,Mestrado,São Paulo,63206.0,Espanhol,2,12,2000,4,5,True,False,5Q_4B,2000s,63206.0
1506,Trabalho,Mestrado,São Paulo,57136.0,Espanhol e Ingles,4,1,1998,3,4,False,False,4Q_3B,1990s,57136.0
1507,Estudos,Ensino Médio,São Paulo,48080.93700787402,Espanhol,2,10,2001,3,3,False,True,3Q_3B,2000s,48080.93700787402
1508,Estudos,Doutorado,São Paulo,79934.6888888889,Ingles,2,2,1997,5,6,False,True,6Q_5B,1990s,79934.6888888889
1509,Viagem,Graduação,São Bernardo,53977.0,Ingles,3,22,1984,3,4,False,False,4Q_3B,1980s,53977.0
1510,Trabalho,Graduação,São Bernardo,84219.0,Ingles,5,46,2014,5,6,False,False,6Q_5B,2010s,84219.0
1511,Viagem,Mestrado,São Bernardo,48080.93700787402,Espanhol,4,16,2001,3,3,False,True,3Q_3B,2000s,48080.93700787402
1512,Estudos,Graduação,Taubaté,73538.0,Espanhol e Ingles,5,45,1991,5,5,False,False,5Q_5B,1990s,73538.0
1513,Trabalho,Graduação,São Paulo,79529.0,Ingles,1,53,2012,4,6,False,False,6Q_4B,2010s,79529.0
1514,Estudos,Ensino Médio,São Paulo,20981.0,Espanhol,4,11,2003,1,1,False,False,1Q_1B,2000s,20981.0
1515,Estudos,Graduação,São Paulo,51766.0,Ingles,2,30,2006,2,4,False,False,4Q_2B,2000s,51766.0
1516,Trabalho,Graduação,São Paulo,55759.0,Espanhol,5,11,1988,3,4,False,False,4Q_3B,1980s,55759.0
1517,Estudos,Graduação,Campinas,35931.419117647056,Espanhol,1,8,2004,2,2,False,True,2Q_2B,2000s,35931.419117647056
1518,Viagem,Mestrado,São Paulo,37787.0,Espanhol,3,10,1998,2,2,False,False,2Q_2B,1990s,37787.0
1519,Trabalho,Graduação,Campinas,27242.0,Espanhol,4,12,1996,2,1,False,False,1Q_2B,1990s,27242.0
1520,Trabalho,Doutorado,São Paulo,87188.0,Espanhol e Ingles,2,35,2009,4,6,False,False,6Q_4B,2000s,87188.0
1521,Trabalho,Graduação,Campinas,69930.0,Ingles,4,28,1997,5,5,False,False,5Q_5B,1990s,69930.0
1522,Trabalho,Graduação,São Paulo,35931.419117647056,Espanhol,1,1,2002,2,2,False,True,2Q_2B,2000s,35931.419117647056
1523,Trabalho,Doutorado,São Paulo,37401.0,Ingles,4,1,1999,2,2,False,False,2Q_2B,1990s,37401.0
1524,Trabalho,Graduação,São Paulo,3502.0,Espanhol e Ingles,2,10,1999,1,1,False,False,1Q_1B,1990s,3502.0
1525,Viagem,Graduação,São Paulo,58597.0,Ingles,3,12,2002,4,4,False,False,4Q_4B,2000s,58597.0
1526,Trabalho,Doutorado,São Paulo,82032.0,Ingles,4,8,1974,5,6,False,False,6Q_5B,<1980,82032.0
1527,Estudos,Graduação,São Paulo,22253.544502617802,Espanhol,1,3,1984,1,1,False,True,1Q_1B,1980s,22253.544502617802
1528,Estudos,Doutorado,São Bernardo,74004.0,Ingles,4,11,2013,5,5,False,False,5Q_5B,2010s,74004.0
1529,Viagem,Graduação,São Paulo,19740.0,Espanhol,3,14,1986,1,1,False,False,1Q_1B,1980s,19740.0
1530,Viagem,Ensino Médio,São Paulo,57036.0,Espanhol,3,11,2001,3,4,False,False,4Q_3B,2000s,57036.0
1531,Estudos,Ensino Médio,São Paulo,53083.0,Ingles,3,17,1984,3,4,False,False,4Q_3B,1980s,53083.0
1532,Trabalho,Doutorado,São Bernardo,69283.0,Ingles,3,13,2001,4,5,False,False,5Q_4B,2000s,69283.0
1533,Trabalho,Mestrado,São Paulo,48080.93700787402,Espanhol,4,9,2001,3,3,False,True,3Q_3B,2000s,48080.93700787402
1534,Viagem,Ensino Médio,São Paulo,23331.0,Espanhol,1,10,2014,1,1,False,False,1Q_1B,2010s,23331.0
1535,Viagem,Ensino Médio,São Paulo,23331.0,Espanhol,3,12,2014,1,1,False,False,1Q_1B,2010s,23331.0
1536,Estudos,Graduação,São Paulo,9255.0,Espanhol,1,7,2015,1,1,False,False,1Q_1B,2010s,9255.0
1537,Trabalho,Doutorado,São Paulo,67786.0,Ingles,3,1,1985,4,5,False,False,5Q_4B,1980s,67786.0
1538,Estudos,Doutorado,São Paulo,71969.0,Ingles,2,31,1997,5,5,False,False,5Q_5B,1990s,71969.0
1539,Trabalho,Mestrado,São Paulo,59235.0,Ingles,3,4,1993,4,4,False,False,4Q_4B,1990s,59235.0
1540,Trabalho,Graduação,São Bernardo,31928.0,Espanhol,1,6,2015,1,2,False,False,2Q_1B,2010s,31928.0
1541,Trabalho,Mestrado,São Paulo,74881.0,Ingles,4,24,1987,5,6,True,False,6Q_5B,1980s,74881.0
1542,Trabalho,Graduação,São Paulo,65819.0,Ingles,4,51,2004,4,5,False,False,5Q_4B,2000s,65819.0
1543,Trabalho,Doutorado,São Paulo,51411.0,Mandarim,2,87,1979,3,4,False,False,4Q_3B,<1980,51411.0
1544,Estudos,Graduação,Taubaté,51983.0,Ingles,3,6,1990,4,4,False,False,4Q_4B,1990s,51983.0
1545,Trabalho,Mestrado,São Paulo,42386.0,Espanhol e Ingles,4,54,2012,2,3,False,False,3Q_2B,2010s,42386.0
1546,Estudos,Ensino Médio,São Bernardo,30390.0,Espanhol,1,11,2013,1,2,False,False,2Q_1B,2010s,30390.0
1547,Estudos,Graduação,São Paulo,30983.0,Espanhol,4,5,1989,1,2,False,False,2Q_1B,1980s,30983.0
1548,Viagem,Graduação,São Paulo,66033.0,Ingles,2,1,1983,3,5,False,False,5Q_3B,1980s,66033.0
1549,Estudos,Ensino Médio,São Paulo,37284.0,Espanhol,3,12,2001,2,2,False,False,2Q_2B,2000s,37284.0
1550,Trabalho,Mestrado,Taubaté,57530.0,Espanhol e Ingles,3,35,1977,4,4,False,False,4Q_4B,<1980,57530.0
1551,Estudos,Ensino Médio,São Paulo,79934.6888888889,Ingles,1,16,1991,5,6,False,True,6Q_5B,1990s,79934.6888888889
1552,Estudos,Graduação,São Bernardo,63943.0,Ingles,2,37,1982,4,5,False,False,5Q_4B,1980s,63943.0
1553,Estudos,Graduação,Campinas,76081.0,Ingles,4,49,1988,5,6,False,False,6Q_5B,1980s,76081.0
1554,Viagem,Graduação,São Paulo,67466.225,Espanhol,2,1,2000,4,5,False,True,5Q_4B,2000s,67466.225
1555,Trabalho,Mestrado,São Paulo,37054.0,Espanhol,2,15,1993,2,2,False,False,2Q_2B,1990s,37054.0
1556,Estudos,Mestrado,São Paulo,47175.0,Espanhol,4,12,1988,3,3,True,False,3Q_3B,1980s,47175.0
1557,Estudos,Graduação,São Paulo,31859.0,Espanhol,2,11,2002,1,2,False,False,2Q_1B,2000s,31859.0
1558,Trabalho,Graduação,São Bernardo,19721.69230769231,Espanhol,4,15,1987,1,1,False,True,1Q_1B,1980s,19721.69230769231
1559,Estudos,Doutorado,Campinas,70179.0,Ingles,5,2,2002,5,5,False,False,5Q_5B,2000s,70179.0
1560,Estudos,Graduação,São Paulo,39922.0,Espanhol,2,18,2009,2,2,False,False,2Q_2B,2000s,39922.0
1561,Viagem,Mestrado,São Paulo,49681.0,Espanhol,2,15,2002,3,3,False,False,3Q_3B,2000s,49681.0
1562,Trabalho,Graduação,São Bernardo,24645.0,Espanhol e Ingles,1,15,2014,1,1,False,False,1Q_1B,2010s,24645.0
